,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
184,0,0,0,0,9.46,40.82,86.75,139.5,189.05,226.37,249.5,260.67,266.63,249.16,228.25,196.24,157.51,108.13,59.72,20.65,0,0,0,0
185,0,0,0,0,9.3,41.37,90.87,148.3,201.64,241.57,262.74,264.23,264.89,247.98,224.43,187.35,142.7,95.17,51.77,17.11,0,0,0,0
186,0,0,0,0,8.63,41.56,87.07,136.61,189.23,221.01,235.13,245.84,257.1,224.48,199.77,170.03,132.07,89.72,49.74,15.82,0,0,0,0
187,0,0,0,0,7.99,35.84,83.15,134.99,184.27,226.78,247.93,266.06,271.89,264.39,246.56,205.24,159.06,107.71,58.84,19.29,0,0,0,0
188,0,0,0,0,7.87,36.49,81.88,129.38,178.74,206.97,229.96,249.11,256.6,255.71,235.55,201.42,154.56,104.14,56.4,18.2,0,0,0,0
189,0,0,0,0,7.07,34.26,76.91,130.29,176.6,217.08,239.99,253.88,251.92,225.2,209.11,180.01,136.62,88.82,46.29,13.83,0,0,0,0
190,0,0,0,0,6.81,35.07,75.94,124.6,175.7,212.59,244.04,269.14,263.32,256.26,234.89,198.22,152.61,101.84,53.67,16.93,0,0,0,0
191,0,0,0,0,7.18,37.15,84.62,137.76,188.33,228.45,252.55,258.02,262.02,244.01,219.84,176.55,137.58,93.72,49.55,15.27,0,0,0,0
192,0,0,0,0,6.91,38.94,87.15,140.56,194.09,234.48,263.46,271.47,280.45,263,236.5,195.5,150.61,98.43,52.77,15.92,0,0,0,0
193,0,0,0,0,6.14,33.3,75.94,135.44,185.24,219.28,252.71,278.73,271.56,257.24,237.51,198.41,150.26,98.47,51.47,14.72,0,0,0,0
194,0,0,0,0,6.09,34.05,74.62,122.78,170.78,212.04,239.43,242.6,251.11,234.58,213.33,179.47,138.35,91.91,48.03,14.1,0,0,0,0
195,0,0,0,0,6.06,38.02,86.9,145.31,197.92,243.55,267.31,280.54,278.41,257.96,241.37,197.45,151.6,99.4,52.9,15.71,0,0,0,0
196,0,0,0,0,5.47,35.47,80.6,134.62,186.71,227.73,260.66,265.61,282.94,261.48,238.16,203.55,158.92,102.29,52.72,15.01,0,0,0,0
197,0,0,0,0,5.25,35.93,82.2,135.79,186.29,228.92,251.35,265.12,258.84,251.75,224.59,190.09,143.86,94.14,50.07,14.12,0,0,0,0
198,0,0,0,0,4.91,33.95,80.92,133.56,187.46,230.08,266.51,269.52,264.82,246.38,224.42,187.22,141.22,92.69,47.39,14.2,0,0,0,0
199,0,0,0,0,4.56,33.97,76.42,131.34,181.77,229.01,260.54,271.54,273.54,268.39,239.72,200.28,150.67,97.29,49.2,13.29,0,0,0,0
200,0,0,0,0,4.23,31.87,72.23,123.72,175.73,213.7,252.75,264.36,272.26,252.11,222.87,184.22,135.66,88.12,43.9,11.66,0,0,0,0
201,0,0,0,0,3.81,32.48,72.64,125.91,179.8,217.31,241.95,255.38,262.45,248.56,225.58,187.85,142.79,92.63,46.36,11.94,0,0,0,0
202,0,0,0,0,3.69,31.82,76.18,130.81,183.97,225.83,244.6,258.91,258.4,239.44,213.71,180.15,139.85,92.26,46.11,11.62,0,0,0,0
203,0,0,0,0,3.35,31.36,74.83,130.9,186.77,232.6,251.66,257.94,237.73,220.66,204.3,174.82,131.5,85.62,42.12,10.45,0,0,0,0
204,0,0,0,0,3.06,28.7,69.87,121.39,172.82,220.14,253.21,253.37,255.34,243.15,222.39,177.92,135.17,87.85,43.22,10.03,0,0,0,0
205,0,0,0,0,3,30.57,74.46,129.37,178.48,226.96,257.43,267.8,270,249.48,231.71,191.13,149.36,97.42,48.3,10.53,0,0,0,0
206,0,0,0,0,2.62,29.86,70.18,124.14,174.92,219.28,254.5,270.1,265.37,246.93,229.06,181.15,134.67,86.06,42.03,9.52,0,0,0,0
207,0,0,0,0,2.39,25.92,62.56,112.56,160.73,205.59,235.06,249.98,225.25,206.87,184.44,157.21,119.64,74.81,34.53,7.77,0,0,0,0
208,0,0,0,0,2.07,24.42,60.03,110.62,159.35,198.74,232.15,252.51,233.14,227.35,197.76,160.18,115.89,72.03,33.68,7.59,0,0,0,0
209,0,0,0,0,1.89,26.42,66.95,118.22,172.01,213,250.74,258.71,252.52,232.79,213.07,170.15,126.09,77.32,36.17,7.42,0,0,0,0
210,0,0,0,0,1.86,26.47,70.07,126.47,181.83,222.05,240.68,249.78,253.01,221.31,195.84,156.69,123.19,78.43,35.8,7.09,0,0,0,0
211,0,0,0,0,1.65,25.58,68.91,125.25,178.65,205.21,223.97,233.07,240.41,221.01,205.96,164.36,124.94,79.74,37.34,6.74,0,0,0,0
212,0,0,0,0,1.45,25.08,66.89,123.37,176.3,214.71,234.62,243.6,238.66,224.19,211.64,180.33,135.95,84.84,39.44,6.33,0,0,0,0
213,0,0,0,0,1.23,21.62,60.62,107.17,158.68,203.23,234.74,243.59,253.45,233.01,207.72,172.43,127.41,77.32,34.39,5.36,0,0,0,0
214,0,0,0,0,1.16,22.4,65.62,118.55,172.83,210.51,226.54,234.08,237.3,226.74,207.8,171.92,124.27,78.99,34.86,5.46,0,0,0,0
215,0,0,0,0,0,26.31,66.19,122.65,177.42,221.72,245.36,254.53,253.57,237.02,215.89,182.39,134.78,84.53,36.95,4.82,0,0,0,0
216,0,0,0,0,0,22.98,62.29,112.99,163.83,205.61,230.5,243.09,248.11,226.94,199.32,162.93,118.66,71.83,31.27,4.58,0,0,0,0
217,0,0,0,0,0,23.67,62.85,119.73,167.52,210.98,235.88,247.91,252,234.06,211.73,171.09,127.29,80.15,34.05,4.45,0,0,0,0
218,0,0,0,0,0,20.17,59.12,113.78,166.51,211.05,243.92,258.19,258.18,244.16,216.19,166.96,119.16,72.78,31.25,3.85,0,0,0,0
219,0,0,0,0,0,22.2,65.18,121.33,173.77,219.51,243.46,265.49,260.34,246.82,219.01,177.79,128.85,79.1,33.3,3.64,0,0,0,0
220,0,0,0,0,0,19.58,61.47,120.52,177.28,225.14,266.89,278.18,272.84,253.1,223.43,175.71,125.31,74.87,30.31,3.18,0,0,0,0
221,0,0,0,0,0,19.48,60.2,118.05,173.47,218.33,244.97,262.01,253.28,243.37,224.28,173.28,121.58,74.04,28.52,2.74,0,0,0,0
222,0,0,0,0,0,17.57,60.72,109.44,154.39,196.62,220.48,234.68,238.52,216.38,202.82,172.79,123.7,75.31,28.62,2.62,0,0,0,0
223,0,0,0,0,0,17.92,63.14,122.9,177.1,219.5,252.93,261.53,267.11,241.36,217.18,171.96,121.1,72.06,26.97,2.29,0,0,0,0
224,0,0,0,0,0,14.66,49.66,98.03,148.14,184.71,211.92,229.95,229.59,209.91,194.21,154.1,110.27,64.35,24.03,1.95,0,0,0,0
225,0,0,0,0,0,14.82,50.56,104.27,159.56,205.82,234.52,236.9,228.3,215.16,194.31,158.67,109.72,64.06,22.97,1.74,0,0,0,0
226,0,0,0,0,0,13.25,44.06,89.02,133.44,170.32,195.91,216.02,215.07,204.13,174.36,141.83,98.91,57.69,20.17,1.44,0,0,0,0
227,0,0,0,0,0,12.67,53.72,108.36,160.53,207.88,235.25,252.31,245.03,223.44,198.49,154.19,108.93,65.67,22.87,1.27,0,0,0,0
228,0,0,0,0,0,11.88,46.97,95.68,141.4,187.88,215.44,220.67,223.39,214.22,193.71,156.88,108.39,65.51,23.84,0.24,0,0,0,0
229,0,0,0,0,0,11.42,47.83,96.26,143.78,187.69,218.33,229.9,225.48,210.24,177.98,144.63,101.02,57.63,20.15,0,0,0,0,0
230,0,0,0,0,0,10.47,43.77,88.99,138.11,177.01,212.76,213.68,216.46,197.36,175.11,136.89,94.71,51.51,17.32,0,0,0,0,0
231,0,0,0,0,0,10.32,50.9,103.1,159.62,200.23,213.16,223.62,227.09,213.37,190.2,156.07,109.74,63.48,19.95,0,0,0,0,0
232,0,0,0,0,0,9.7,47.01,95.4,141.63,178.03,195.64,195.76,197.67,186.84,172.51,141.54,101.22,56.57,18.2,0,0,0,0,0
233,0,0,0,0,0,8.73,42.64,88.29,139.71,180.55,215.59,226.86,233.22,215.65,192.09,159.22,113.05,60.33,17.87,0,0,0,0,0
234,0,0,0,0,0,8.31,43.52,93.82,153.16,189.08,215.77,222.09,212.88,199.87,181.58,147.6,99.6,52.44,14.34,0,0,0,0,0
235,0,0,0,0,0,7.58,42.16,90.04,133.36,172.26,204.91,217.61,230.03,204.82,189.81,153.51,105.97,55.49,15.23,0,0,0,0,0
236,0,0,0,0,0,7.14,41.04,92.22,137.55,181.32,210.36,230.59,226.64,205.47,189.33,145.42,100.53,53.17,13.35,0,0,0,0,0
237,0,0,0,0,0,6.75,40.57,85.42,134.64,179.37,205.36,215.99,221.53,205.4,179.72,140.32,93.38,48.54,12.24,0,0,0,0,0
238,0,0,0,0,0,5.22,33.78,73.86,118.22,156.76,186.22,199.69,195.68,178.95,157.96,128.71,84.56,41.69,11.58,0,0,0,0,0
239,0,0,0,0,0,6.01,42.82,94.73,150.64,202.88,227.04,229.91,227.71,211.3,194.76,148.11,97.51,50.46,11.51,0,0,0,0,0
240,0,0,0,0,0,5.15,38.34,87.45,134.02,175.11,211.43,216.12,218.7,193.59,175.94,134.06,88.51,44.49,9.42,0,0,0,0,0
241,0,0,0,0,0,4.81,39.81,93.57,152.97,199.01,224.48,227.64,219.28,193.35,165.05,127.89,83.8,41.29,9.07,0,0,0,0,0
242,0,0,0,0,0,4.58,36.77,82.29,132.29,175.95,193.64,190.47,192.05,175.63,157.1,123.62,82.32,39.78,8.25,0,0,0,0,0
243,0,0,0,0,0,4.16,40.1,88.38,136.86,182.3,214.23,214.2,212.46,198.71,181.7,142.03,92.67,44.86,7.53,0,0,0,0,0
244,0,0,0,0,0,3.79,40.75,91.73,152.64,198.21,218.74,215.3,224.91,204.84,184.19,147.04,95.66,42.57,6.85,0,0,0,0,0
245,0,0,0,0,0,3.43,36.98,89.31,143.63,195.08,227.87,231.48,233.63,210.84,183.03,143.94,91.08,42.6,6.37,0,0,0,0,0
246,0,0,0,0,0,2.94,32.01,75.26,125.76,173.66,214.99,217.09,206.37,182.85,157.02,122.38,81.45,35.64,5.21,0,0,0,0,0
247,0,0,0,0,0,2.62,34.67,81.23,139.56,189.19,223.09,228.99,226.62,213.01,183.66,137.71,90.01,39.27,4.63,0,0,0,0,0
248,0,0,0,0,0,2.31,32.66,77.97,127.42,171.73,206.41,210.83,209.68,183.52,160.61,126.37,79.72,34.74,3.96,0,0,0,0,0
249,0,0,0,0,0,2.06,30.77,75.19,123.26,166.13,192.49,198.33,205.28,194.68,165.56,126.75,80.31,34.68,3.6,0,0,0,0,0
250,0,0,0,0,0,2,32.26,85.59,142.76,193.34,218.57,220.75,216.93,199.67,171.98,128.22,82.38,35.43,3.19,0,0,0,0,0
251,0,0,0,0,0,1.65,27.73,71.07,121.38,165.76,192.19,205.92,215.85,200.76,176.2,130.64,81.12,33.39,2.82,0,0,0,0,0
252,0,0,0,0,0,1.44,28.25,73.08,128.88,175.45,204.73,212.74,212.53,193.27,163.49,122.25,77.86,31.47,2.4,0,0,0,0,0
253,0,0,0,0,0,1.3,28.09,74.88,127.64,175.23,193.33,198.05,197.4,180.67,154.55,114.48,73.42,28.91,2.06,0,0,0,0,0
254,0,0,0,0,0,0.25,27.77,65.85,113.33,151.22,176.29,185.7,182.59,170.69,142.74,102.84,62.37,23.18,1.51,0,0,0,0,0
255,0,0,0,0,0,0,27.77,71.39,128.05,175.33,205.73,216.19,211.04,187.14,160.5,117.31,73.37,26.5,1.39,0,0,0,0,0
256,0,0,0,0,0,0,26.77,72.49,123.87,171.8,194.9,203.36,205.13,181.96,160.26,115.47,66.87,24.58,0.24,0,0,0,0,0
257,0,0,0,0,0,0,24.57,66.42,117.59,165.72,195.67,196.66,205.14,193.04,165.42,120.42,70.37,26.5,0,0,0,0,0,0
258,0,0,0,0,0,0,24.99,69.96,122.38,165.9,190.62,209.59,209.68,187.79,156.62,114.58,67.63,22.82,0,0,0,0,0,0
259,0,0,0,0,0,0,23.46,71.57,124.52,173.51,199.81,204.59,203.99,184.38,154.44,110.37,64.84,21.78,0,0,0,0,0,0
260,0,0,0,0,0,0,21.72,66.16,115.65,160.38,187.1,192.51,187.51,175.16,147.33,106.62,60.42,19.5,0,0,0,0,0,0
261,0,0,0,0,0,0,19.81,62.06,112.82,154.46,179.76,182.3,177.49,156.44,134.24,92.97,52.08,15.12,0,0,0,0,0,0
262,0,0,0,0,0,0,16.62,55.54,102.48,144.54,169.94,184.95,178.08,157.74,136.14,95.54,53.25,16.05,0,0,0,0,0,0
263,0,0,0,0,0,0,17.41,55.59,103.4,145.92,182.67,186.43,180.58,163.09,137.76,94.35,51.55,13.91,0,0,0,0,0,0
264,0,0,0,0,0,0,16,60.24,111.64,158.34,190.17,190.19,181.87,166.04,137.61,99.21,53.97,13.04,0,0,0,0,0,0
265,0,0,0,0,0,0,15.36,57.85,107.38,146.68,174.18,181.58,178.15,155.95,133.43,90.31,49.26,12.42,0,0,0,0,0,0
266,0,0,0,0,0,0,14.64,56.99,102.77,143.63,173.07,181.01,178.6,162.63,131.97,91.84,48.92,11.23,0,0,0,0,0,0
267,0,0,0,0,0,0,13.44,55.78,105.97,152.1,180.6,194.83,186.27,169.36,138.19,96.32,50.85,10.53,0,0,0,0,0,0
268,0,0,0,0,0,0,13.49,57.45,113,158.71,184.06,184.09,176.17,160.34,129.71,90.89,46.52,9.33,0,0,0,0,0,0
269,0,0,0,0,0,0,11.75,51.74,102.98,155.09,176.93,190.94,186.27,167.56,135.46,94.42,49.04,8.66,0,0,0,0,0,0
270,0,0,0,0,0,0,10.51,50.23,97.95,141.97,171.28,180.41,172.64,155.29,126.18,85.69,43.84,7.48,0,0,0,0,0,0
271,0,0,0,0,0,0,10.12,47.12,92.67,137.91,160.89,170.82,161.42,147.91,123.2,82.16,39.52,6.45,0,0,0,0,0,0
272,0,0,0,0,0,0,9.42,47.9,97.95,143.58,170.7,185.6,178.23,157.63,129.69,86.94,41.98,5.92,0,0,0,0,0,0
273,0,0,0,0,0,0,8.34,43.02,86.08,126.3,159.25,162.78,155.9,135.82,108.09,70.05,32.77,4.92,0,0,0,0,0,0
274,0,0,0,0,0,0,7.53,40.96,81.91,120.56,139.52,148.16,140.84,130.13,107.01,69.23,31.6,4.13,0,0,0,0,0,0
275,0,0,0,0,0,0,6.53,41.13,83.18,123.55,148.44,163.66,152.02,139.7,110.88,75.01,32.74,3.86,0,0,0,0,0,0
276,0,0,0,0,0,0,6.35,41.51,88.67,131.89,154.56,160.65,158.79,143.81,116.22,75.14,33.35,3.51,0,0,0,0,0,0
277,0,0,0,0,0,0,5.85,38.67,86.71,126,147.14,158.37,153.64,140.06,116.94,76.35,32.61,2.92,0,0,0,0,0,0
278,0,0,0,0,0,0,5.22,37.96,80.95,118.32,137.28,147.43,146.5,127.45,103.05,64.63,28.98,2.35,0,0,0,0,0,0
279,0,0,0,0,0,0,4.55,37.66,78.27,114.98,142.96,156.91,150,136.72,109.25,67.48,27.69,2.14,0,0,0,0,0,0
280,0,0,0,0,0,0,4.3,38,78.1,117.72,142.54,149.95,144.91,124.23,96.81,58.87,24.13,1.69,0,0,0,0,0,0
281,0,0,0,0,0,0,3.9,34.8,75.97,116.2,143.13,156.16,148.23,127.05,100.54,63.27,24.98,1.33,0,0,0,0,0,0
282,0,0,0,0,0,0,3.51,37.09,75.99,116.86,140.17,152.79,152.29,130.04,98.66,62.09,25.26,0.42,0,0,0,0,0,0
283,0,0,0,0,0,0,3.31,38.3,85.45,127.93,151.28,160.39,160.56,135.5,107.1,65.01,24.92,0,0,0,0,0,0,0
284,0,0,0,0,0,0,2.83,31.19,72.59,111.71,138.98,152.36,141.75,121.39,92.96,57.77,21.25,0,0,0,0,0,0,0
285,0,0,0,0,0,0,2.33,31.23,71.2,113.47,138.41,151.06,148.25,125.36,94.63,56.18,18.91,0,0,0,0,0,0,0
286,0,0,0,0,0,0,1.86,27,55.05,85.88,110.88,123.84,123.66,110.23,84.17,50.92,17.44,0,0,0,0,0,0,0
287,0,0,0,0,0,0,1.7,25.15,52.91,83.27,106.26,117.82,109.1,96.28,72.72,43.69,13.42,0,0,0,0,0,0,0
288,0,0,0,0,0,0,1.44,25.88,60.98,94.02,122.71,133.42,125.4,110.53,85.69,53.46,16.55,0,0,0,0,0,0,0
289,0,0,0,0,0,0,1.28,24.64,61.78,96.09,123.42,133.79,127.6,116.57,88.4,50.51,14.29,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0.66,27.76,70.87,112.46,138.41,148.93,141.25,122.91,92.04,54.06,15.37,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,25.8,60.94,96.42,125.37,136.83,132.4,110.36,80.39,46.07,12.06,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,25.96,62.03,104.4,128.99,138.85,128.46,109.88,82.82,46.53,11.69,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,21.53,57.22,91.68,118.57,130.08,127.46,105.77,76.96,43.38,10.07,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,20.36,53.3,86.38,110.44,126.22,120.66,102.29,73.18,38.44,9.34,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,21.49,58,95.99,120.36,132.23,123.25,99.52,73.28,39.24,8.55,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,18.7,56.45,90.76,118.22,129.93,122.02,102.91,72.95,38.86,7.84,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,17.47,50.92,83.01,105.99,113.75,107.41,92.03,66.05,33.76,6.74,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,15.67,47.51,84.2,110.02,120.56,115.07,99.27,71.76,37.87,6.25,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,14.09,41.77,73.54,92.92,108.46,105.43,87.03,62.7,32.39,5.71,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,15.28,50.39,86.74,114.64,124.21,118.67,95.86,70.4,36.42,5.41,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,13.74,47.32,81.33,106.56,121.66,114.55,93.51,68.04,34.14,4.95,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,12.72,42.72,76.33,99.98,109.85,102.95,86.95,60.07,29.47,3.99,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,11.69,40.99,72.63,94.48,108.03,100.73,84.24,59,26.97,3.65,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,10.07,36.13,72.23,92.44,107.35,99.32,86.3,58.65,28.22,3.34,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,9.55,41.79,76.92,103.35,115.1,111.22,100.34,71.68,32.68,3.18,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,8.78,37.91,70.61,89.71,103.9,95.15,77.47,53.44,23.47,2.23,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,8.18,39.36,73.91,98.72,106.2,100.75,84.83,60.15,26.49,2.31,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,7.42,41.59,79.43,107.07,115.68,108.27,85.88,59.14,24.79,2.09,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,6.38,33.91,65.38,87.54,96.05,91.92,72.97,51.04,21.92,1.64,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,5.95,36.29,67.29,89.51,96.59,90.32,74.26,50.72,21.25,1.48,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,5.28,36.2,65.18,88.91,101.01,92.29,74.26,48.39,19.56,1.21,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,4.51,26.87,50.48,67.37,76.62,74.32,59.41,38.82,18.08,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,4.51,33.84,63.85,83.49,95.86,88.76,71.32,46.53,19.71,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,3.74,29.24,54.71,75.54,88.1,85.16,66.17,43.36,17.19,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,3.29,28.33,52.67,73.43,85.38,77.98,64.69,42.24,16.79,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,3.19,30.34,64.99,90.26,102.04,99.67,78.2,51.37,20.24,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,2.87,29.83,60.05,84.18,92.08,90.88,72.59,46.06,18.2,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,2.48,25.48,54.3,70.36,81.31,76.87,66.44,43.04,16.93,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,2.23,27.02,57.53,76.95,89.96,87.3,72.06,46.56,17.03,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,1.75,25.21,50.36,67.13,78.78,73.84,59.42,35.24,14.29,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,1.63,22.36,47.7,69.68,80.48,76.7,57.59,35.53,12.98,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,1.43,21.93,51.01,70.99,78.21,71.3,56.82,33.2,12.12,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0.98,23.07,50.19,72.09,80.34,80.76,68.37,43.35,12.52,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,19.94,44.45,60.5,69.84,67.91,57.07,36.28,11.25,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,18.09,37.78,53.42,60.13,56.71,46.04,30.69,9.34,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,17.81,38.65,53.49,60.53,60.68,48.13,30.25,9.59,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,17.6,42.29,68.31,76.62,75.2,61.62,38.11,11.03,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,15.41,37.33,56.1,67.41,70.8,57.5,35.83,9.87,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,17.52,44.32,65.53,76.4,73.9,58.51,34.37,9.16,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,17.03,45.44,71.32,80.4,79.21,61.19,35.57,9.17,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,13.35,35.51,55.84,67.05,66.16,53.02,31.46,8.49,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,14.26,42.02,62.59,72.67,70.23,53.7,31.32,7.75,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,12.94,37.13,55.31,68.29,65.59,50.05,30.96,7.77,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,13.32,42.75,60.44,76.16,73.78,56.65,34.43,7.85,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,11.09,36.6,51.39,63.51,62.76,49.66,32.24,7.05,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,11.56,43.04,64.81,81.76,78.09,58.14,34.76,7.45,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,10.29,33.32,51.88,63.14,64.69,52.21,31.23,7.03,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,9.83,35.38,56.43,65.21,66.54,48.34,29.97,6.51,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,9.35,33.28,51.61,68.18,63.85,51.06,28.82,6.53,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,8.22,34.55,53.47,70.87,67.26,54.37,31.55,6.49,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,7.94,33.57,49.82,64.91,63.64,51.39,30.9,6.55,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,8.59,35,58.63,65.14,68.38,51.72,29.84,6.9,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,8.38,37.7,62.48,77.96,77.74,61.17,35.35,6.94,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,7.45,32.71,51.55,68.72,68.04,53.94,30.61,6.69,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,6.98,31.73,48,58.55,58.04,47.19,27.15,5.97,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,6.6,31.73,51.94,63.97,63.93,49.22,29.73,6.03,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,5.56,26.68,42.13,53.88,51.58,41.56,23.39,5.8,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,5.69,28.11,45.43,56.29,56.53,43.62,24.65,5.55,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,5.45,28.72,46.34,56.8,57.1,44.4,26.43,5.82,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,5.3,29.59,45.01,60.17,61.18,50.42,27.87,5.79,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,5.1,28.61,50.65,67.32,68.61,52.51,29.2,6.33,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,5,29.95,50.85,62.91,63.29,48.2,28,6.49,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,4.81,26.79,51.16,61.17,62.17,48.99,28.41,6.04,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,4.79,29.16,52.48,65.97,65.29,49.41,27.73,6.28,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,4.33,26.39,43.11,52.52,52.05,40.17,23.43,5.92,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,4.18,28.08,43.96,55.78,58.12,47.39,28.54,6.78,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,3.97,24.93,39.99,51.32,49.03,39.9,24.09,5.85,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,3.98,25.92,42.05,52.16,50.9,41.82,24.77,6.79,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,3.63,24.49,39.46,52.97,51.48,43.44,27.16,6.91,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,3.91,26.85,49.18,61.37,60.08,45.92,29.02,6.92,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,3.9,26.47,41.87,55.83,54.11,42.97,27,7.35,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,4.41,29.55,55.2,70.91,72.25,57.52,36.24,9,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,3.58,25.4,45.46,61.33,62.57,50.96,32.56,8.3,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,3.87,25.78,40.83,51.23,53.97,43.13,26.23,7.96,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,3.82,26.58,43.64,56.92,55.82,44.93,27.58,8.75,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,3.54,23.67,37.73,49.72,51.05,42.33,32.04,8.42,0,0,0,0,0,0,0,0
