1979/09/09, 138.84749740137067
1979/09/17, 254.7138132235882
1979/09/28, 369.4431726670814
1979/10/08, 480.33662214455944
1979/10/16, 607.8500961055975
1979/10/25, 717.1739199124545
1979/11/06, 801.6947737852856
1979/11/18, 856.168056033101
1979/12/01, 935.5756192276426
1979/12/13, 1030.3768001584922
1979/12/23, 1073.0942944728677
1980/01/05, 1095.485841351277
1980/01/16, 1111.4742563990744
1980/01/27, 1122.3838109318726
1980/02/09, 1197.0985645240853
1980/02/21, 1258.1116722283432
1980/03/03, 1308.3612612622132
1980/03/14, 1361.6738788858897
1980/03/27, 1402.6520962254936
1980/04/08, 1477.6978990858752
1980/04/19, 1566.4250795116714
1980/04/30, 1672.7473726304484
1980/05/12, 1765.211849837589
1980/05/22, 1887.548066640865
1980/06/01, 1991.306101425721
1980/06/08, 2101.850497722151
1980/06/17, 2223.1145433608153
1980/06/27, 2342.3805929094015
1980/07/06, 2469.6867713024003
1980/07/16, 2583.430466629711
1980/07/25, 2695.974648477297
1980/08/01, 2814.6869684027247
1980/08/08, 2931.9444731768813
1980/08/14, 3048.806275456205
1980/08/21, 3165.812053356362
1980/08/28, 3258.0330508427223
1980/08/31, 3293.579083000536
1980/08/26, 3229.457947515426
1980/08/24, 3202.7354723051435
1980/08/19, 3133.2682411505307
1980/08/17, 3090.5314883434303
1980/08/11, 3005.04197645477
1980/08/10, 2967.6513193171722
1980/08/06, 2898.200094437019
1980/08/02, 2855.4393322182295
1980/07/30, 2780.6580179430334
1980/07/28, 2743.2673608054356
1980/07/22, 2663.1079383118176
1980/07/19, 2631.039367432033
1980/07/13, 2540.2037598738702
1980/07/10, 2508.1271858568557
1980/07/03, 2443.974037822826
1980/06/30, 2401.2212787412664
1980/06/23, 2305.0315723763715
1980/06/20, 2272.9630014965865
1980/06/28, 2369.1687141359407
1980/06/14, 2187.4654864706963
1980/06/11, 2150.058823058639
1980/06/06, 2064.5693111699784
1980/06/03, 2021.8245552256483
1980/05/29, 1957.6874134660782
1980/05/26, 1941.6331201831115
1980/05/23, 1920.2407343678722
1980/05/19, 1850.789509487719
1980/05/16, 1792.0224728093413
1980/05/18, 1813.3988523501212
1980/05/09, 1754.559787436675
1980/05/06, 1727.821305951933
1980/05/04, 1701.0988307416505
1980/04/27, 1636.9456827076215
1980/04/24, 1610.1991980856492
1980/04/17, 1551.3841425838928
1980/04/14, 1508.6313835023325
1980/04/06, 1455.1304111211593
1980/04/01, 1428.367920224728
1980/03/24, 1380.2130435130566
1980/03/19, 1380.1410152779886
1980/03/11, 1342.6543204936338
1980/03/07, 1321.2539315411636
1980/02/29, 1294.459428095813
1980/02/26, 1278.3971316756165
1980/02/19, 1246.2645356979933
1980/02/15, 1219.510047938792
1980/02/06, 1166.0010724203885
1980/02/01, 1144.5766740562294
1980/01/24, 1123.112260005922
1980/01/20, 1117.7181455130408
1980/01/14, 1106.945922801738
1980/01/10, 1106.8899008411295
1980/01/02, 1085.4174836535917
1979/12/28, 1074.6772734912088
1979/12/20, 1069.219133900489
1979/12/17, 1042.4806524157466
1979/12/10, 999.6718713735781
1979/12/06, 978.2634792838794
1979/12/04, 956.8790966058696
1979/11/27, 908.740226168658
1979/11/23, 881.9857384094562
1979/11/14, 844.4910404878715
1979/11/10, 823.0826483981723
1979/11/04, 769.605685428688
1979/10/31, 748.1972933389889
1979/10/23, 689.3662315627721
1979/10/20, 657.2976606829875
1979/10/13, 571.776136245408
1979/10/10, 529.0393834383076
1979/10/06, 448.8959672191495
1979/10/02, 416.811390064905
1979/09/25, 325.9677793695123
1979/09/22, 293.8912053524982
1979/09/17, 235.10015926243068
1979/09/14, 203.0235852454157
1979/09/12, 176.30911317236314
1979/09/08, 96.18170322766491
1979/09/06, 69.45922801738288
1979/09/03, 26.714472073052548
