Date,Total Degree Days,Sum Unaffected Daily Thermal Time
1979-12-31,331.1112961570327,798.9999999999999
1980-01-01,331.1112961570327,798.9999999999999
1980-01-02,331.1112961570327,798.9999999999999
1980-01-03,332.82236159422513,803.6999999999999
1980-01-04,334.2588635160226,807.8
1980-01-05,335.41984156894165,811.3
1980-01-06,336.7929482979737,815.25
1980-01-07,338.30937560101796,819.5
1980-01-08,339.1280076609914,822.25
1980-01-09,339.38598476173746,823.8
1980-01-10,339.4330218348107,824.9
1980-01-11,339.4330218348107,825.9
1980-01-12,339.4330218348107,826.15
1980-01-13,339.4330218348107,826.6999999999999
1980-01-14,339.4330218348107,826.6999999999999
1980-01-15,339.48080932413427,827.8
1980-01-16,339.9124028477942,829.6999999999999
1980-01-17,340.4177437339043,831.7499999999999
1980-01-18,340.4177437339043,831.9999999999999
1980-01-19,340.8783948133545,833.9499999999999
1980-01-20,341.75460591187374,836.7499999999999
1980-01-21,343.0741581194849,840.4499999999999
1980-01-22,344.76711486097963,844.9
1980-01-23,346.12217751304786,848.65
1980-01-24,347.2355581577108,851.9
1980-01-25,348.22949494443213,854.9
1980-01-26,348.67872692556494,856.8
1980-01-27,348.9544801724329,858.3499999999999
1980-01-28,349.3070253877321,860.05
1980-01-29,351.2296165604078,864.8499999999999
1980-01-30,353.59319097235397,870.4999999999999
1980-01-31,356.42750146163706,877.0499999999998
1980-02-01,357.65898234491414,880.4499999999998
1980-02-02,359.4377538634879,884.8999999999999
1980-02-03,361.14745852175207,889.1999999999998
1980-02-04,362.81349108642314,893.3999999999999
1980-02-05,365.037148680578,898.6499999999999
1980-02-06,367.6925724979765,904.6999999999998
1980-02-07,370.01785407672475,910.0999999999998
1980-02-08,372.6205008372099,915.9999999999998
1980-02-09,376.57109106139643,924.3999999999997
1980-02-10,379.71023404598134,931.2499999999998
1980-02-11,382.7037809654712,937.7999999999997
1980-02-12,385.3333503606363,943.6499999999997
1980-02-13,387.9766445711116,949.4999999999998
1980-02-14,390.82555086930756,955.6999999999998
1980-02-15,394.59819462071283,963.5499999999998
1980-02-16,396.3699107817721,967.7499999999999
1980-02-17,399.709492856827,974.7499999999999
1980-02-18,402.9549253235371,981.5499999999998
1980-02-19,405.65512461992984,987.3499999999998
1980-02-20,407.6062683864711,991.7999999999998
1980-02-21,410.1648731863647,997.2999999999998
1980-02-22,413.9090539279624,1004.8499999999998
1980-02-23,415.86304648478546,1009.2499999999998
1980-02-24,416.96086147822376,1012.1499999999997
1980-02-25,418.50027579808165,1015.7999999999997
1980-02-26,419.23033105908803,1018.0499999999997
1980-02-27,420.16984503341183,1020.6499999999997
1980-02-28,421.99998146416937,1024.7499999999998
1980-02-29,425.17549935180097,1031.0999999999997
1980-03-01,428.1294622436194,1037.0499999999997
1980-03-02,431.4293653967456,1043.5499999999997
1980-03-03,432.3341967314446,1046.0499999999997
1980-03-04,434.4265361683091,1050.4999999999998
1980-03-05,436.67207138766094,1054.0499999999997
1980-03-06,438.65490847817205,1059.9499999999998
1980-03-07,440.2119054014379,1064.7499999999998
1980-03-08,441.8090125161163,1069.5999999999997
1980-03-09,443.55180891754014,1074.7499999999998
1980-03-10,444.9120942718588,1078.9499999999998
1980-03-11,446.71913209399594,1084.1499999999999
1980-03-12,449.1139647464209,1090.6499999999999
1980-03-13,450.54597856146916,1094.8999999999999
1980-03-14,451.45993635221146,1097.9499999999998
1980-03-15,451.97865977394065,1100.1
1980-03-16,452.8000202912859,1102.8999999999999
1980-03-17,453.4000680119383,1105.1999999999998
1980-03-18,454.31043448990954,1108.1499999999999
1980-03-19,454.31043448990954,1108.8999999999999
1980-03-20,454.5969094468685,1110.4999999999998
1980-03-21,454.5969094468685,1111.2499999999998
1980-03-22,455.86601621082724,1114.8499999999997
1980-03-23,457.51913234703034,1119.1999999999996
1980-03-24,459.8885719434451,1124.9499999999996
1980-03-25,463.2415224636574,1132.5999999999997
1980-03-26,465.50918920629385,1138.0499999999997
1980-03-27,469.06257644616323,1145.9499999999998
1980-03-28,472.93947736412656,1154.3999999999999
1980-03-29,476.22575626602554,1161.6499999999999
1980-03-30,478.4569171226224,1166.85
1980-03-31,481.99888120248767,1174.4499999999998
1980-04-01,486.20016660235655,1183.1999999999998
1980-04-02,489.84136401444215,1190.85
1980-04-03,492.30222284287817,1196.3
1980-04-04,495.06660559080257,1202.25
1980-04-05,497.97082093711816,1208.4
1980-04-06,501.8996374819855,1216.3000000000002
1980-04-07,504.9751683607053,1222.65
1980-04-08,507.58669916314057,1228.15
1980-04-09,510.1350016979565,1233.5
1980-04-10,513.6236376881708,1240.4
1980-04-11,516.9953994369184,1247.0500000000002
1980-04-12,521.7230543727977,1255.9
1980-04-13,527.7091400299024,1266.75
1980-04-14,534.730247978,1279.2
1980-04-15,542.185177192461,1292.25
1980-04-16,549.6747461447698,1305.25
1980-04-17,556.631708596912,1317.3
1980-04-18,562.7916065478736,1328.0
1980-04-19,569.1644277431625,1338.95
1980-04-20,571.683510544688,1343.8500000000001
1980-04-21,575.3961605415712,1350.5500000000002
1980-04-22,579.6650583320544,1358.0500000000002
1980-04-23,584.20079588258,1365.9
1980-04-24,589.0737979223286,1374.2
1980-04-25,593.447655471725,1381.7
1980-04-26,595.8893547201077,1386.3
1980-04-27,600.5035114156464,1394.05
1980-04-28,604.7401626907836,1401.2
1980-04-29,608.6275195235986,1407.8
1980-04-30,613.523531999237,1415.8
1980-05-01,619.5131669998071,1425.3
1980-05-02,625.5115400797318,1434.75
1980-05-03,630.5883196579622,1442.85
1980-05-04,635.809617589119,1451.1
1980-05-05,640.2338461197999,1458.1999999999998
1980-05-06,644.4333592373332,1464.9499999999998
1980-05-07,649.0662335787936,1472.2499999999998
1980-05-08,652.9531300485104,1478.4999999999998
1980-05-09,656.5305730993213,1484.2999999999997
1980-05-10,662.3445648111672,1493.0499999999997
1980-05-11,670.3479259685006,1504.6499999999996
1980-05-12,680.9474518207602,1519.5999999999997
1980-05-13,692.0335042303226,1535.0999999999997
1980-05-14,701.8411769345424,1548.8499999999997
1980-05-15,710.1986631141424,1560.6499999999996
1980-05-16,719.0333725649652,1572.9999999999995
1980-05-17,727.3317694215039,1584.5999999999995
1980-05-18,737.0546215137045,1597.9499999999994
1980-05-19,747.068472003078,1611.5999999999995
1980-05-20,753.8731096142835,1621.1499999999994
1980-05-21,764.2736034816122,1635.1499999999994
1980-05-22,772.7571441641467,1646.6999999999994
1980-05-23,778.89891532528,1655.2999999999993
1980-05-24,786.1260404474211,1665.1999999999994
1980-05-25,794.0397825794666,1675.8999999999994
1980-05-26,803.8745465260772,1688.8999999999994
1980-05-27,813.341056022843,1701.3999999999994
1980-05-28,821.7318504695078,1712.5499999999995
1980-05-29,829.1610085755221,1722.4999999999995
1980-05-30,835.5361658402768,1731.1499999999996
1980-05-31,841.9773442565536,1739.8499999999997
1980-06-01,851.6742422108007,1752.3999999999996
1980-06-02,861.2784579765134,1764.7999999999997
1980-06-03,876.1128333858318,1783.3499999999997
1980-06-04,891.6402883386912,1802.6488553099332
1980-06-05,907.6285947571898,1822.4488553099332
1980-06-06,918.4594716955208,1836.1488553099332
1980-06-07,928.5920094126116,1848.998855309933
1980-06-08,938.792253156125,1861.8988553099332
1980-06-09,948.7150042330135,1874.4488553099332
1980-06-10,961.0690863423154,1889.798855309933
1980-06-11,972.670488085195,1904.248855309933
1980-06-12,985.3287995140364,1919.8988553099332
1980-06-13,999.4345240442236,1937.1988553099332
1980-06-14,1011.6962869943386,1952.3488553099332
1980-06-15,1024.10251252626,1967.6488553099332
1980-06-16,1035.652470893118,1981.9488553099332
1980-06-17,1040.628405617928,1994.6988553099332
1980-06-18,1045.278405617928,2008.3488553099332
1980-06-19,1050.478405617928,2022.5488553099333
1980-06-20,1052.778405617928,2033.8488553099332
1980-06-21,1057.078405617928,2047.1488553099332
1980-06-22,1058.878405617928,2057.948855309933
1980-06-23,1059.828405617928,2067.898855309933
1980-06-24,1061.628405617928,2078.698855309933
1980-06-25,1065.128405617928,2091.198855309933
1980-06-26,1069.1784056179279,2104.2488553099333
1980-06-27,1071.5284056179278,2115.5988553099332
1980-06-28,1075.0784056179277,2128.1488553099334
1980-06-29,1079.0284056179278,2141.0988553099332
1980-06-30,1082.4784056179278,2153.548855309933
1980-07-01,1085.2284056179278,2165.298855309933
1980-07-02,1090.8284056179277,2179.898855309933
1980-07-03,1096.5284056179278,2194.598855309933
1980-07-04,1101.3784056179277,2208.4488553099327
1980-07-05,1105.7284056179276,2221.7988553099326
1980-07-06,1109.7284056179276,2234.7988553099326
1980-07-07,1114.6284056179277,2248.6988553099327
1980-07-08,1117.7784056179278,2260.848855309933
1980-07-09,1120.5784056179277,2272.648855309933
1980-07-10,1123.6284056179277,2284.698855309933
1980-07-11,1127.5784056179277,2297.648855309933
1980-07-12,1131.8284056179277,2310.898855309933
1980-07-13,1136.5784056179277,2324.648855309933
1980-07-14,1139.8284056179277,2336.898855309933
1980-07-15,1142.1284056179277,2348.198855309933
1980-07-16,1146.1284056179277,2361.198855309933
1980-07-17,1147.9284056179276,2371.9988553099333
1980-07-18,1153.0284056179275,2386.0988553099332
1980-07-19,1160.1284056179275,2402.198855309933
1980-07-20,1164.8784056179275,2415.948855309933
1980-07-21,1167.9284056179274,2427.9988553099333
1980-07-22,1172.7284056179274,2441.7988553099335
1980-07-23,1179.4284056179274,2457.4988553099333
1980-07-24,1186.4784056179274,2473.5488553099335
1980-07-25,1196.0784056179273,2492.1488553099334
1980-07-26,1206.2784056179273,2511.3488553099332
1980-07-27,1213.4784056179274,2527.548855309933
1980-07-28,1221.0784056179273,2544.148855309933
1980-07-29,1232.4784056179274,2564.548855309933
1980-07-30,1240.2284056179274,2581.298855309933
1980-07-31,1248.1284056179275,2598.198855309933
1980-08-01,1254.9784056179274,2614.048855309933
1980-08-02,1263.4284056179274,2631.498855309933
1980-08-03,1272.3284056179275,2649.398855309933
1980-08-04,1281.2784056179275,2667.348855309933
1980-08-05,1288.4784056179276,2683.5488553099326
1980-08-06,1296.0784056179275,2700.1488553099325
1980-08-07,1306.4284056179274,2719.4988553099324
1980-08-08,1312.0784056179275,2734.1488553099325
1980-08-09,1319.6784056179274,2750.7488553099324
1980-08-10,1327.5784056179275,2767.6488553099325
1980-08-11,1334.0784056179275,2783.1488553099325
1980-08-12,1340.0784056179275,2798.1488553099325
1980-08-13,1348.9284056179274,2815.9988553099324
1980-08-14,1359.1284056179275,2835.1988553099322
1980-08-15,1369.6284056179275,2854.6988553099322
1980-08-16,1377.4284056179274,2871.4988553099324
1980-08-17,1384.8284056179275,2887.8988553099325
1980-08-18,1392.1284056179275,2904.1988553099327
1980-08-19,1405.1043403427373,2919.6988553099327
1980-08-20,1413.8543403427373,2937.4488553099327
1980-08-21,1421.1043403427373,2953.6988553099327
1980-08-22,1424.9543403427372,2966.5488553099326
1980-08-23,1427.3543403427373,2977.9488553099327
1980-08-24,1430.5043403427374,2990.098855309933
1980-08-25,1434.3543403427373,3002.9488553099327
1980-08-26,1440.6543403427372,3018.248855309933
1980-08-27,1447.7043403427372,3034.298855309933
1980-08-28,1456.1543403427372,3051.748855309933
1980-08-29,1462.4543403427372,3067.048855309933
1980-08-30,1468.9543403427372,3082.548855309933
1980-08-31,1473.804340342737,3096.398855309933
