Date,Total Degree Days,Sum Unaffected Daily Thermal Time
1980-02-24,331.9599340188243,652.4999999999999
1980-02-25,333.4993483386822,656.1499999999999
1980-02-26,334.22940359968857,658.3999999999999
1980-02-27,335.16891757401237,660.9999999999999
1980-02-28,336.9990540047699,665.0999999999999
1980-02-29,340.1745718924015,671.4499999999999
1980-03-01,343.12853478421994,677.4
1980-03-02,346.42843793734613,683.9
1980-03-03,347.33326927204513,686.4
1980-03-04,349.42560870890964,690.85
1980-03-05,350.98045809208753,694.4
1980-03-06,353.9843022009198,700.3
1980-03-07,356.3263502010426,705.0999999999999
1980-03-08,358.7119698255836,709.9499999999999
1980-03-09,361.2972874865091,715.0999999999999
1980-03-10,363.3014729668162,719.3
1980-03-11,365.94604755120537,724.5
1980-03-12,369.4276887752816,731.0
1980-03-13,371.49599775506294,735.25
1980-03-14,372.80757031904545,738.3
1980-03-15,373.54724054316944,740.4499999999999
1980-03-16,374.71112487944384,743.2499999999999
1980-03-17,375.5561558978679,745.5499999999998
1980-03-18,376.83039410854917,748.4999999999999
1980-03-19,376.83039410854917,749.2499999999999
1980-03-20,377.22660283057246,750.8499999999999
1980-03-21,377.22660283057246,751.5999999999999
1980-03-22,378.9615222271456,755.1999999999999
1980-03-23,381.20854771567764,759.55
1980-03-24,384.41118345334723,765.3
1980-03-25,388.91810129148524,772.9499999999999
1980-03-26,391.94958467419895,778.4
1980-03-27,396.67428638011404,786.3
1980-03-28,401.80177197679023,794.75
1980-03-29,406.1253532630246,802.0
1980-03-30,409.0456078198125,807.2
1980-03-31,413.65788447172497,814.8000000000001
1980-04-01,419.10121998163976,823.5500000000001
1980-04-02,423.7954982994954,831.2
1980-04-03,426.9525565379788,836.6500000000001
1980-04-04,430.4819053241297,842.6000000000001
1980-04-05,434.17214529923484,848.7500000000001
1980-04-06,440.223107143337,856.6500000000001
1980-04-07,443.2986380220568,863.0000000000001
1980-04-08,445.9101688244921,868.5000000000001
1980-04-09,448.458471359308,873.8500000000001
1980-04-10,451.9471073495223,880.7500000000001
1980-04-11,455.31886909826994,887.4000000000001
1980-04-12,460.04652403414923,896.2500000000001
1980-04-13,466.0326096912539,907.1000000000001
1980-04-14,473.0537176393515,919.5500000000002
1980-04-15,480.5086468538125,932.6000000000001
1980-04-16,487.9982158061212,945.6000000000001
1980-04-17,494.95517825826346,957.6500000000001
1980-04-18,501.11507620922515,968.3500000000001
1980-04-19,507.48789740451406,979.3000000000002
1980-04-20,510.0069802060396,984.2000000000002
1980-04-21,513.7196302029229,990.9000000000002
1980-04-22,517.988527993406,998.4000000000002
1980-04-23,522.5242655439316,1006.2500000000002
1980-04-24,527.3972675836802,1014.5500000000002
1980-04-25,531.7711251330767,1022.0500000000002
1980-04-26,534.2128243814593,1026.65
1980-04-27,538.826981076998,1034.4
1980-04-28,543.0636323521352,1041.5500000000002
1980-04-29,546.9509891849502,1048.15
1980-04-30,551.8470016605886,1056.15
1980-05-01,557.8366366611588,1065.65
1980-05-02,563.8350097410835,1075.1000000000001
1980-05-03,568.9117893193138,1083.2
1980-05-04,574.1330872504706,1091.45
1980-05-05,578.5573157811515,1098.55
1980-05-06,582.7568288986848,1105.3
1980-05-07,587.3897032401452,1112.6
1980-05-08,591.276599709862,1118.85
1980-05-09,594.8540427606729,1124.6499999999999
1980-05-10,600.6680344725188,1133.3999999999999
1980-05-11,608.6713956298522,1144.9999999999998
1980-05-12,619.2709214821118,1159.9499999999998
1980-05-13,630.3569738916742,1175.4499999999998
1980-05-14,640.164646595894,1189.1999999999998
1980-05-15,648.522132775494,1200.9999999999998
1980-05-16,657.3568422263169,1213.3499999999997
1980-05-17,665.6552390828555,1224.9499999999996
1980-05-18,675.3780911750562,1238.2999999999995
1980-05-19,685.3919416644296,1251.9499999999996
1980-05-20,692.1965792756351,1261.4999999999995
1980-05-21,702.5970731429638,1275.4999999999995
1980-05-22,711.0806138254983,1287.0499999999995
1980-05-23,717.2223849866316,1295.6499999999994
1980-05-24,724.4495101087728,1305.5499999999995
1980-05-25,732.3632522408183,1316.2499999999995
1980-05-26,742.1980161874288,1329.2499999999995
1980-05-27,751.6645256841946,1341.7499999999995
1980-05-28,760.0553201308594,1352.8999999999996
1980-05-29,767.4844782368738,1362.8499999999997
1980-05-30,773.8596355016284,1371.4999999999998
1980-05-31,780.3008139179052,1380.1999999999998
1980-06-01,789.9977118721523,1392.7499999999998
1980-06-02,799.6019276378651,1405.1499999999999
1980-06-03,814.4363030471834,1423.6999999999998
1980-06-04,829.9637580000428,1442.9988553099333
1980-06-05,845.9520644185415,1462.7988553099333
1980-06-06,856.7829413568725,1476.4988553099333
1980-06-07,866.9154790739632,1489.3488553099332
1980-06-08,877.1157228174766,1502.2488553099333
1980-06-09,887.0384738943651,1514.7988553099333
1980-06-10,899.392556003667,1530.1488553099332
1980-06-11,910.9939577465466,1544.5988553099332
1980-06-12,923.652269175388,1560.2488553099333
1980-06-13,937.7579937055752,1577.5488553099333
1980-06-14,950.0197566556902,1592.6988553099334
1980-06-15,962.4259821876117,1607.9988553099333
1980-06-16,973.97594055447,1622.2988553099333
1980-06-17,984.1879064731311,1635.0488553099333
1980-06-18,995.1886479536784,1648.6988553099334
1980-06-19,1006.6723596394833,1662.8988553099334
1980-06-20,1015.6350684336364,1674.1988553099334
1980-06-21,1026.3383657007269,1687.4988553099333
1980-06-22,1034.8647648265235,1698.2988553099333
1980-06-23,1036.5073843538128,1708.2488553099333
1980-06-24,1038.3073843538127,1719.0488553099333
1980-06-25,1041.8073843538127,1731.5488553099333
1980-06-26,1045.8573843538127,1744.5988553099332
1980-06-27,1048.2073843538126,1755.9488553099332
1980-06-28,1051.7573843538125,1768.498855309933
1980-06-29,1055.7073843538126,1781.4488553099332
1980-06-30,1059.1573843538126,1793.8988553099332
1980-07-01,1061.9073843538126,1805.6488553099332
1980-07-02,1067.5073843538125,1820.248855309933
1980-07-03,1073.2073843538126,1834.9488553099332
1980-07-04,1078.0573843538125,1848.798855309933
1980-07-05,1082.4073843538124,1862.148855309933
1980-07-06,1086.4073843538124,1875.148855309933
1980-07-07,1091.3073843538125,1889.048855309933
1980-07-08,1094.4573843538126,1901.1988553099332
1980-07-09,1097.2573843538125,1912.998855309933
1980-07-10,1100.3073843538125,1925.048855309933
1980-07-11,1104.2573843538125,1937.998855309933
1980-07-12,1108.5073843538125,1951.248855309933
1980-07-13,1113.2573843538125,1964.998855309933
1980-07-14,1116.5073843538125,1977.248855309933
1980-07-15,1118.8073843538125,1988.548855309933
1980-07-16,1122.8073843538125,2001.548855309933
1980-07-17,1124.6073843538124,2012.348855309933
1980-07-18,1129.7073843538124,2026.448855309933
1980-07-19,1136.8073843538123,2042.5488553099328
1980-07-20,1141.5573843538123,2056.298855309933
1980-07-21,1144.6073843538122,2068.3488553099332
1980-07-22,1149.4073843538122,2082.1488553099334
1980-07-23,1156.1073843538122,2097.8488553099332
1980-07-24,1163.1573843538122,2113.8988553099334
1980-07-25,1172.757384353812,2132.4988553099333
1980-07-26,1182.9573843538121,2151.698855309933
1980-07-27,1190.1573843538122,2167.898855309933
1980-07-28,1197.757384353812,2184.498855309933
1980-07-29,1209.1573843538122,2204.898855309933
1980-07-30,1216.9073843538122,2221.648855309933
1980-07-31,1224.8073843538123,2238.548855309933
1980-08-01,1231.6573843538122,2254.398855309933
1980-08-02,1240.1073843538122,2271.848855309933
1980-08-03,1249.0073843538123,2289.748855309933
1980-08-04,1257.9573843538124,2307.6988553099327
1980-08-05,1265.1573843538124,2323.8988553099325
1980-08-06,1272.7573843538123,2340.4988553099324
1980-08-07,1283.1073843538122,2359.8488553099323
1980-08-08,1288.7573843538123,2374.4988553099324
1980-08-09,1296.3573843538122,2391.0988553099323
1980-08-10,1304.2573843538123,2407.9988553099324
1980-08-11,1310.7573843538123,2423.4988553099324
1980-08-12,1316.7573843538123,2438.4988553099324
1980-08-13,1325.6073843538122,2456.3488553099323
1980-08-14,1335.8073843538123,2475.548855309932
1980-08-15,1346.3073843538123,2495.048855309932
1980-08-16,1354.1073843538122,2511.8488553099323
1980-08-17,1361.5073843538123,2528.2488553099324
1980-08-18,1368.8073843538123,2544.5488553099326
1980-08-19,1375.3073843538123,2560.0488553099326
1980-08-20,1384.0573843538123,2577.7988553099326
1980-08-21,1391.3073843538123,2594.0488553099326
1980-08-22,1401.6000038811014,2606.8988553099325
1980-08-23,1404.0000038811015,2618.2988553099326
1980-08-24,1407.1500038811016,2630.4488553099327
1980-08-25,1411.0000038811015,2643.2988553099326
1980-08-26,1417.3000038811015,2658.598855309933
1980-08-27,1424.3500038811014,2674.648855309933
1980-08-28,1432.8000038811015,2692.098855309933
1980-08-29,1439.1000038811014,2707.398855309933
1980-08-30,1445.6000038811014,2722.898855309933
1980-08-31,1450.4500038811013,2736.748855309933
